file;prover;time;result;
tptp-problems/col-trans/col-trans-1223.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1224.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1225.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1226.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1227.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1228.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1229.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1230.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1231.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1232.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1233.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1234.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1235.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1236.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1237.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1238.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1239.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1240.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1241.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1242.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1243.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1244.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1245.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1246.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1247.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1248.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1249.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1250.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1251.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1252.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1253.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1254.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1255.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1256.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1257.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1258.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1259.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 30; Proved; 
tptp-problems/col-trans/col-trans-1260.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 30; Proved; 
tptp-problems/col-trans/col-trans-1261.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 30; Proved; 
tptp-problems/col-trans/col-trans-1262.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1263.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1264.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1265.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1266.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1267.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1268.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1269.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1270.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1271.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1272.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1273.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1274.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1275.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1276.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1277.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1278.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1279.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1280.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1281.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1282.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1283.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1284.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1285.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1286.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 16; Proved; 
tptp-problems/col-trans/col-trans-1287.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1288.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1289.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1290.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1291.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1292.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1293.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1294.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1295.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 36; Proved; 
tptp-problems/col-trans/col-trans-1296.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1297.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1298.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1299.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1300.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1301.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1302.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1303.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1304.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 31; Proved; 
tptp-problems/col-trans/col-trans-1305.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 31; Proved; 
tptp-problems/col-trans/col-trans-1306.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1307.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1308.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1309.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1310.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1311.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1312.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1313.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1314.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1315.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1316.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1317.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1318.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1319.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1320.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1321.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1322.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1323.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1324.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1325.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1326.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1327.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1328.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1329.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1330.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1331.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1332.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1333.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1334.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1335.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1336.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1337.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1338.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1339.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1340.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1341.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1342.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1343.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1344.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1345.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1346.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1347.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1348.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1349.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1350.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1351.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1352.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1353.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1354.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1355.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1356.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1357.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1358.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1359.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1360.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1361.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1362.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1363.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1364.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1365.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 12; Proved; 
tptp-problems/col-trans/col-trans-1366.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1367.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1368.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1369.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1370.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1371.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1372.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1373.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1374.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1375.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1376.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 14; Proved; 
tptp-problems/col-trans/col-trans-1377.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1378.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1379.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 53; Proved; 
tptp-problems/col-trans/col-trans-1380.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1381.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1382.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1383.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1384.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1385.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1386.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1387.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1388.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1389.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 36; Proved; 
tptp-problems/col-trans/col-trans-1390.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1391.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 36; Proved; 
tptp-problems/col-trans/col-trans-1392.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1393.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1394.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1395.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1396.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1397.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1398.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1399.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1400.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 36; Proved; 
tptp-problems/col-trans/col-trans-1401.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1402.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1403.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1404.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 13; Proved; 
tptp-problems/col-trans/col-trans-1405.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1406.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1407.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1408.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1409.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1410.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1411.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1412.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1413.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
tptp-problems/col-trans/col-trans-1414.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1415.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1416.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1417.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1418.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1419.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1420.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1421.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1422.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1423.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1424.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1425.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 17; Proved; 
tptp-problems/col-trans/col-trans-1426.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 35; Proved; 
tptp-problems/col-trans/col-trans-1427.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1428.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 34; Proved; 
tptp-problems/col-trans/col-trans-1429.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1430.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1431.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1432.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 33; Proved; 
tptp-problems/col-trans/col-trans-1433.p; isabelle-l 100 -m 4 -p 128 -n    -ftptp -vcoq   ; 32; Proved; 
